  94,  -1.39270e+04 
  95,  -1.39490e+04 
  97,  -1.40025e+04 
  98,  -1.40654e+04 
  99,  -1.40683e+04 
 100,  -1.41032e+04 
 101,  -1.41219e+04 
 103,  -1.41664e+04 
 105,  -1.42269e+04 
 106,  -1.42654e+04 
 107,  -1.43056e+04 
 108,  -1.43283e+04 
 109,  -1.43463e+04 
 110,  -1.43671e+04 
 112,  -1.44349e+04 
 113,  -1.44446e+04 
 114,  -1.44900e+04 
 115,  -1.45210e+04 
 117,  -1.45821e+04 
 118,  -1.45884e+04 
 119,  -1.46084e+04 
 121,  -1.46772e+04 
 123,  -1.47251e+04 
 124,  -1.47557e+04 
 125,  -1.47851e+04 
 126,  -1.48068e+04 
 128,  -1.48442e+04 
 129,  -1.48908e+04 
 130,  -1.49300e+04 
 132,  -1.49626e+04 
 133,  -1.49861e+04 
 134,  -1.50136e+04 
 135,  -1.50393e+04 
 136,  -1.50504e+04 
 137,  -1.50952e+04 
 139,  -1.51420e+04 
 140,  -1.51914e+04 
 141,  -1.52292e+04 
 143,  -1.52548e+04 
 144,  -1.52732e+04 
 145,  -1.52942e+04 
 147,  -1.53343e+04 
 148,  -1.53729e+04 
 149,  -1.54063e+04 
 151,  -1.54363e+04 
 152,  -1.54549e+04 
 153,  -1.54805e+04 
 154,  -1.54986e+04 
 155,  -1.55171e+04 
 156,  -1.55414e+04 
 158,  -1.55809e+04 
 159,  -1.56540e+04 
 160,  -1.56873e+04 
 161,  -1.57036e+04 
 162,  -1.57224e+04 
 164,  -1.57592e+04 
 165,  -1.57658e+04 
 166,  -1.58169e+04 
 168,  -1.58444e+04 
 169,  -1.58518e+04 
 170,  -1.58884e+04 
 172,  -1.59163e+04 
 173,  -1.59283e+04 
 174,  -1.59551e+04 
 175,  -1.59589e+04 
 176,  -1.59893e+04 
 177,  -1.59948e+04 
 179,  -1.60426e+04 
 181,  -1.60692e+04 
 182,  -1.60835e+04 
 183,  -1.61120e+04 
 184,  -1.61136e+04 
 185,  -1.61295e+04 
 186,  -1.61400e+04 
 188,  -1.61916e+04 
 190,  -1.62148e+04 
 191,  -1.62373e+04 
 192,  -1.62567e+04 
 193,  -1.62739e+04 
 194,  -1.62814e+04 
 195,  -1.63049e+04 
 197,  -1.63391e+04 
 198,  -1.63671e+04 
 199,  -1.64119e+04 
 200,  -1.64156e+04 
 202,  -1.64619e+04 
 203,  -1.64790e+04 
 205,  -1.65038e+04 
 207,  -1.65218e+04 
 208,  -1.65379e+04 
 209,  -1.65552e+04 
 210,  -1.65694e+04 
 211,  -1.65866e+04 
 212,  -1.65944e+04 
 213,  -1.66179e+04 
 215,  -1.66424e+04 
 216,  -1.66459e+04 
 217,  -1.66871e+04 
 219,  -1.67089e+04 
 220,  -1.67216e+04 
 221,  -1.67336e+04 
 222,  -1.67394e+04 
 224,  -1.67674e+04 
 226,  -1.67855e+04 
 227,  -1.67974e+04 
 228,  -1.68126e+04 
 229,  -1.68226e+04 
 230,  -1.68334e+04 
 231,  -1.68453e+04 
 233,  -1.68684e+04 
 234,  -1.68845e+04 
 235,  -1.69104e+04 
 237,  -1.69255e+04 
 238,  -1.69362e+04 
 239,  -1.69524e+04 
 240,  -1.69553e+04 
 241,  -1.69757e+04 
 243,  -1.69970e+04 
 244,  -1.70049e+04 
 245,  -1.70395e+04 
 246,  -1.70464e+04 
 247,  -1.70587e+04 
 249,  -1.70810e+04 
 250,  -1.70964e+04 
 251,  -1.71049e+04 
 253,  -1.71276e+04 
 254,  -1.71579e+04 
 255,  -1.71585e+04 
 256,  -1.71805e+04 
 257,  -1.71815e+04 
 258,  -1.71848e+04 
 259,  -1.71878e+04 
 261,  -1.72262e+04 
 262,  -1.72416e+04 
 264,  -1.72649e+04 
 265,  -1.72714e+04 
 266,  -1.72843e+04 
 267,  -1.72913e+04 
 269,  -1.73183e+04 
 270,  -1.73218e+04 
 271,  -1.73440e+04 
 272,  -1.73465e+04 
 274,  -1.73733e+04 
 275,  -1.73793e+04 
 276,  -1.73974e+04 
 278,  -1.74205e+04 
 279,  -1.74260e+04 
 280,  -1.74616e+04 
 282,  -1.74805e+04 
 283,  -1.74826e+04 
 284,  -1.75039e+04 
 286,  -1.75194e+04 
